cust_no,ltv
0xb2d0675b,177015.23795584854
0xb2d681e6,102305.14742440697
0xb2d4f6fd,100509.0862047172
0xb2d39fd7,971246.5757914124
0xb2d2bca6,188301.69801344865
0xb2d341f9,321220.26866567973
0xb2d43c8e,48252.0330875725
0xb2d3191f,37841.683909460844
0xb2d6992c,4303809.596262188
0xb2d22739,676816.4111285513
0xb2d2123c,1204860.1740653773
0xb2d47f0f,2020.0881929749846
0xb2d26d23,91124.42075225664
0xb2d4f154,670898.4387165788
0xb2d7f421,240050.71517825156
0xb2d4ff64,218829.390424183
0xb2d16ef2,126600.83529431003
0xb2d571af,143588.3866650241
0xb2d30863,436733.3125311094
0xb2d57f4a,487218.99777044245
0xb2d1c7b1,65602.93592666421
0xb2d3473c,191687.4833579124
0xb2d1a49b,101129.9581759754
0xb2d62f15,607044.9778883267
0xb2d62d35,93059.83162372632
0xb2d50939,1978633.7954182872
0xb2d3ac2e,117443.52531107324
0xb2d0dcd0,132559.70944399203
0xb2d12095,3919.4878844777554
0xb2d395f6,554422.6860788165
0xb2d62d29,103322.5428324108
0xb2d31ed4,12664.691694791907
0xb2d06b2d,17027.815302537747
0xb2d0d5c5,4371624.604467585
0xb2d282ef,9055.375491157782
0xb2d5409b,81403.73209353253
0x3b9af1ed,635717.5885222176
0xb2d43c0a,492321.1561167504
0xb2d1a087,4658493.79716509
0xb2d52bc8,67149.09812263622
0xb2d32f12,240780.05269383464
0xb2d51f8c,106590.89175154245
0xb2d3818c,343951.7744536882
0xb2d513d4,278850.9947498018
0xb2d3ebbe,50470.176382171405
0xb2d1ca0c,870018.0030628389
0xb2d213bc,369802.64649402996
0xb2d6815c,258960.55395617394
0xb2d2f4c8,17.657140576951246
0xb2d3831e,478123.8443895163
0xb2d2b96a,2183014.480720981
0xb2d65c75,878304.2897755343
0xb2d09f59,6139.704777215558
0xb2d3d4e4,130752.07565087777
0xb2d6ddf3,46800.80016666131
0xb2d26d62,1279643.4141207114
0xb2d3aaf9,319955.3653764741
0xb2d66875,22571.197585727954
0xb2d38a86,27349.570332078692
0xb2d5ee5c,92813.51716532289
0xb2d6f497,86262.90422249025
0xb2d32c0c,6763.3897741450955
0x3b9b4962,1082230.883643769
0xb2d680ea,11209.770330042114
0xb2d0dfa9,18953.69805731693
0xb2d3cf68,1513242.8998551427
0xb2d69560,3036.986985130625
0xb2d411e6,173530.16036517077
0xb2d57524,1476334.2777740068
0xb2d60a91,17529.71508302495
0xb2d20d29,1298740.1564263578
0xb2d3a68e,66544.10164604454
0xb2d38f1b,176142.73359760258
0xb2d16991,148155.03728636244
0xb2d0c4f1,3301526.941414111
0x3b9b25da,461669.11964989
0xb2d109d0,286390.900712895
0xb2d40a09,223432.34367112292
0x3b9b46c8,78261.96126338182
0xb2d3a4de,4708.304634034563
0xb2d681f5,592844.2013370593
0xb2d2fb22,5965496.089628317
0xb2d2e7cc,670396.2866197947
0xb2d34040,171152.22458343083
0xb2d07436,92007.17564734147
0xb2d51e30,1089859.7682923637
0xb2d6092f,741685.7615458039
0xb2d1fd60,1095122.0120285065
0xb2d5827d,23344.85409615123
0xb2d215f9,1055497.820189801
0xb2d36b2a,80824.39460343427
0xb2d5c612,50863.909525397794
0xb2d120fe,1136472.8448605307
0xb2d518b1,35478.12856929497
0xb2d37d09,25080.808288250984
0xb2d2be56,4030541.2926018536
0xb2d5f9a8,153874.88345580493
0xb2d6f48b,107967.54309997933
0xb2d59c1b,2688.1196093919775
0xb2d6f22a,28801.21081289849
0xb2d17bf7,31064.325897684463
0xb2d3cdf1,905341.5555147299
0xb2d27368,1769322.616590149
0xb2d6a9e2,301845.23526391905
0xb2d3bd86,1.7557715840328023
0xb2d1a177,44870.16854904653
0xb2d4e21b,3.5584699685022736
0xb2d68972,381115.12394890055
0xb2d1b8c3,934737.8856213279
0xb2d31931,29175.89451495415
0xb2d8ddac,33022.636185948526
0xb2d3202a,1359798.0112983303
0xb2d69e0f,1224492.8572310344
0xb2d1ada7,1927971.3794482495
0xb2d34361,4105.690082095961
0xb2d6e9f6,1481715.334118313
0xb2d4c0d0,121279.07247127537
0xb2d22685,441098.2271751538
0xb2d3c0cb,46371.20261018083
0xb2d1d69f,117929.05536523048
0xb2d24965,19179.451827800352
0xb2d16b5f,466636.9436904428
0xb2d42866,81529.13841340484
0xb2d6d3b2,189782.97682939254
0xb2d43664,56082.157492223276
0xb2d4b2f9,2281089.2842728235
0xb2d43fa6,495.03957366635365
0xb2d63923,83452.69555697354
0xb2d53ca2,118850.96476763408
0xb2d3d5b0,3544780.444459033
0xb2d477a7,420836.8160248707
0xb2d50549,504374.1824931377
0xb2d5d5b4,11553.234151787852
0xb2d622be,134201.37148631123
0xb2d6eb94,875123.910145012
0xb2d21e21,280417.5280410047
0xb2d3535d,854777.9345026792
0xb2d2c77d,408980.0118996588
0xb2d27c32,105540.15478679117
0xb2d2668d,1.8293649592528194
0xb2d61fbb,447882.42865357164
0xb2d3c60e,519596.8537698967
0xb2d6e50d,2212079.6008078293
0xb2d2cbc1,648194.0669432923
0xb2d0d6e8,12609524.19016674
0xb2d45e2a,35032.81102909101
0xb2d36ffb,198.05369543040487
0xb2d288e0,1229143.9235194947
0xb2d6d4cc,114.71345814792002
0xb2d5dd7f,195961.35996338495
0xb2d63d7c,80630.63109560797
0xb2d3ba26,30135.75622562929
0xb2d58cdf,39571.871237656924
0xb2d6af70,43399.43162723465
0xb2d69ff2,114684.93709293482
0xb2d8d18b,28795.621698042218
0xb2d06bf0,383172.9904338667
0xb2d68699,125896.01878590655
0xb2d69c3b,382295.61727522145
0xb2d55d2d,3067.3235103020893
0xb2d2afd1,370348.7029903598
0xb2d43e3e,557181.6998550084
0xb2d1bb54,1866662.4798231195
0xb2d2025b,117618.43933141793
0xb2d62870,300205.1303999382
0xb2d65618,2022638.6909297996
0xb2d1f211,38848.486563599436
0xb2d588bc,124126.70654261974
0xb2d135f2,58961.95118114444
0xb2d3c356,193495.70621972563
0xb2d276e0,182.2757008450422
0xb2d1deb8,30898.650006877408
0xb2d6b1a7,13910.99506469573
0xb2d51fbf,5.9478361877369785
0xb2d23804,160330.6425919476
0xb2d4657a,372881.31383257586
0xb2d8f75c,3586.5243564039265
0xb2d55c3d,101958.02037370256
0xb2d1a786,163376.18713690471
0xb2d60c59,2557.0751558676593
0xb2d6fc35,580987.3155253488
0xb2d1200b,7160.59749221081
0xb2d2dd8e,2428976.6096657948
0xb2d3231e,1645.4547222157078
0xb2d5f456,693683.8955591978
0xb2d586e8,25017.80167852644
0xb2d6a5c8,346395.1117185378
0xb2d4fde1,2254.489982945557
0xb2d0cbbd,69666.96854918354
0xb2d2fc6c,6362012.790647851
0xb2d2f153,22074.179631284038
0xb2d4c259,191924.3585301588
0xb2d258d4,745464.6400177355
0xb2d1d20d,496824.5271823283
0xb2d5bf5e,129915.2763579388
0xb2d6a97c,480896.3833909235
0xb2d23ab9,136966.85837342404
0xb2d3e7b0,1668.6146302177165
0xb2d2d19a,173374.46110376928
0xb2d0fb0c,1174645.2872177104
0xb2d68fe7,62107.18706616683
0xb2d5cf48,8793.288254290972
0xb2d34826,20699.21468611831
0xb2d643be,47.66959826118813
0xb2d6cbdb,10704.648551234086
0xb2d43352,3249860.2926002843
0xb2d200e4,2109995.657080349
0xb2d245c0,1334350.7249656399
0xb2d345b3,110300.66359013188
0xb2d40efb,2131112.0003969097
0xb2d5f17a,8915.910005630363
0xb2d18d70,21975.153470593363
0xb2d481c1,380616.31125958136
0xb2d6b6f6,11521299.145708224
0xb2d58b4d,0.6561498250048021
0xb2d58475,107635.5813545349
0xb2d3474e,3763590.3164682477
0xb2d2406b,104442.08965306348
0xb2d2b5e3,16092.720703880905
0xb2d65021,919020.8264792745
0xb2d62c42,1524543.4784220965
0xb2d439ee,1298397.4360406504
0xb2d4254e,179333.89163803568
0xb2d4a34b,41639.23044570965
0xb2d6904a,231536.17503241266
0xb2d55259,5310860.696435749
0xb2d198aa,30579746.115632437
0xb2d4112f,560437.5691319054
0xb2d3fcd4,1372429.5634948118
0xb2d4207a,99628.81804559515
0xb2d29b3d,24550.021155405553
0xb2d62be8,36602.80242417553
0xb2d6fc50,456885.44917349244
0xb2d5b658,652620.3963973925
0xb2d685f1,31270.207888603396
0xb2d1ad7a,329867.0705710047
0xb2d6b01b,300624.50655140536
0xb2d3b56d,2878129.8571286337
0xb2d0a760,919256.7523352121
0xb2d1dff9,630755.4214260923
0xb2d23999,193122.32553711874
0xb2d27d07,1330532.1511598239
0xb2d4d65a,251950.21073054094
0xb2d0e420,8600.979523301214
0xb2d65246,98805.8916142444
0xb2d5bb1a,515574.35701406165
0xb2d5bdf9,266546.53885617707
0xb2d2aa28,307491.44123500295
0x3b9b102c,127616.92558215768
0xb2d3829d,23313.692843517318
0xb2d69a82,246170.57144170042
0xb2d63a4f,570051.6022577384
0x3b9b3efd,833482.1756344783
0xb2d39a94,28294.90753149782
0xb2d11276,2883.725861644437
0xb2d38b7f,87285.04245200448
0xb2d2bce2,373994.37952532695
0xb2d6f989,173754.87924960704
0xb2d34049,28887.815290595743
0xb2d50264,55949.28442896131
0xb2d41729,1797.214010235251
0xb2d6cfc8,77420.65557302596
0xb2d064ee,2199445.6450559497
0xb2d4d24c,72065606.97254783
0xb2d6d460,64391.33759656735
0xb2d412c4,1962.777059087578
0xb2d58d15,114876.97052816348
0xb2d3dba1,444815.5850561215
0xb2d2e66a,177083.28831082172
0xb2d62f60,1427878.128409453
0xb2d2ed1e,508949.37542456115
0xb2d1714a,85115.25409039439
0xb2d4d4a4,13631.859876801404
0xb2d6df28,0.007355374895101552
0xb2d3b35a,74916.0759161157
0xb2d0d961,10525301.280431837
0xb2d26c09,104199.47789226592
0xb2d5cdd4,97855.77147261958
0xb2d4b90e,574475.9557621628
0xb2d13f6d,24101.752883621182
0xb2d39ab2,68618.18378829845
0xb2d2b3af,1044511.2860835379
0xb2d59e22,32198.049013201344
0xb2d2b0b2,26760.59923458039
0xb2d3300b,34.5316404417787
0xb2d35717,26367.905665955575
0xb2d28faf,53321.48067717486
0x3b9b184e,5164199.508078281
0xb2d2161a,76454.30858469133
0xb2d61133,265457.66541923204
0xb2d2a4f1,382156.8046092333
0xb2d2f060,60198.29625742673
0xb2d60d0d,152293.03971978524
0xb2d1e875,102343.66950389567
0xb2d69395,24052.58840788348
0xb2d65e04,105926.2377548505
0xb2d643e8,35816.24001940216
0xb2d609fe,5807.400518596266
0xb2d34547,5566.085272051959
0xb2d6557c,5467884.471577218
0xb2d416c6,114536.15695506931
0xb2d5305a,809568.59535429
0xb2d30551,2177420.3527565356
0xb2d2b679,80337.33185651996
0xb2d3bf3f,467745.8349717718
0xb2d30c62,6999828.799626831
0x3b9b124b,3934303.587112052
0xb2d4ec26,5544.905371741793
0xb2d3b46e,208044.52430579404
0xb2d17ce1,1504838.0491634782
0xb2d7855d,408372.05913233396
0x3b9b3cf6,57342.17085819314
0xb2d258f5,306960.4826841319
0xb2d3f9ef,52317.02919496843
0xb2d68606,1.900750524324677
0xb2d566d8,2009.3932092103264
0xb2d4eb51,95054.43482266858
0xb2d65000,13644.63141920993
0xb2d60aa3,7914.086309669359
0xb2d2b5f8,9119.740096107755
0xb2d3e47d,66930.38714022352
0xb2d2cfbd,1105.187769940249
0xb2d6a247,49817.99145366381
0xb2d51f3b,115267.29635397735
0xb2d0b435,87144.64227314475
0xb2d2b7b4,49191.45508894088
0xb2d2e790,1031680.3272281252
0xb2d402ad,582261.7542488957
0xb2d57a2b,4880.459755756383
0xb2d2c018,32068.879012281024
0xb2d1b803,98738.15330463348
0xb2d59cf3,159423.24740193944
0xb2d45068,1901908.6938146458
0xb2d45509,433648.41902662674
0xb2d2a6c2,534242.2974651754
0xb2d54fbc,45443.54716043172
0xb2d103bb,334421.000492165
0xb2d5c8b5,454159.12333217147
0xb2d5f6c0,1683.5059303485518
0xb2d52e35,35824.63007937971
0xb2d333a7,52121.45065359302
0xb2d1ab1c,658478.9530333629
0xb2d23f7e,89607.18287639732
0xb2d57890,27757.34181101168
0xb2d23abf,678855.6556623959
0xb2d87de2,182935.52853203137
0xb2d147d4,2497.5064949021826
0xb2d57197,153763.29428790297
0xb2d62747,1245705.036074092
0xb2d65933,171115.99669459512
0xb2d11396,716189.2867864167
0xb2d2a794,779212.0291625907
0xb2d526f1,138264.76903932297
0xb2d1ae82,3152475.116680024
0xb2d20f21,36059.49762911026
0xb2d31ad2,319653.6513044345
0xb2d2a473,80987.19109635448
0xb2d5ff09,610815.2882291031
0xb2d69e8a,123001.78116989114
0xb2d3bf66,233157.51179614558
0xb2d61c1f,36231.28017555605
0xb2d7825a,14887.069367599528
0xb2d0d823,603295.693813092
0xb2d327ef,7030.578535392201
0xb2d41069,83394.15988014633
0xb2d3f89f,181684.19904133555
0xb2d0b111,483515.3794065097
0xb2d3aa8d,724617.5977281837
0xb2d42488,10894125.77393993
0xb2d3da51,8899.94321894333
0xb2d25f22,621.1949117527853
0xb2d4879d,13409.384489181926
0xb2d59195,314785.7958455107
0xb2d3a250,227920.2721681592
0xb2d12833,789261.5656220728
0xb2d1ace7,125525.51081336326
0xb2d537a1,49584.182888683994
0xb2d6f7a3,2012859.66921315
0xb2d598d9,10261.770720651204
0xb2d42425,17656.913783224667
0xb2d233f0,78857.50804755947
0xb2d0ac0a,1284464.16068832
0xb2d381c2,71686.31660474534
0xb2d1caa8,214665.7906241699
0xb2d5ea36,10407.95514654475
0xb2d61559,54282.994743553165
0xb2d331fa,1424105.9719850905
0xb2d59b22,14089.003775283121
0xb2d68420,93761.63341476761
0xb2d3d20b,103971.84377049509
0xb2d1b2db,743680.9096587171
0xb2d230a8,466922.74646438786
0xb2d2f231,1447.1857137199243
0xb2d284b1,1615415.7025317308
0xb2d5e979,92783.81860958844
0xb2d1fdf6,6865.904037840389
0xb2d38acb,64318.93264313952
0xb2d2565e,881318.8082195033
0xb2d5a10d,24154.081734188112
0xb2d34e26,9884.61351554303
0xb2d3e495,42001125.28738352
0xb2d5d53f,1007.084462330599
0xb2d5b757,17134.685896349016
0xb2d08534,11345.648030529255
0x3b9af24d,66618.20902778799
0xb2d61b4a,99960.76452514082
0xb2d58a5a,163240.03609378476
0xb2d5a93b,1275503.9787881295
0xb2d625d3,23465.695825636358
0xb2d11a11,752565.3674460106
0xb2d78c6b,11858.011698418915
0xb2d17ea6,149555.1077749402
0xb2d19f01,70881.50761381772
0xb2d3ca70,126084.3265961938
0xb2d0a98e,57412.18782446694
0xb2d1dc72,244334.2530818679
0xb2d64ece,917230.538529473
0xb2d5348f,443165.5398437381
0xb2d3b5eb,20481917.633542858
0xb2d6b0e7,59554.965034847526
0x3b9b1857,78833.6350518636
0xb2d5f2a6,5548.02425014618
0xb2d49154,149832.81873190432
0xb2d37883,38468.37704009401
0xb2d5da13,41064.76289648211
0xb2d5755a,103725.5346693402
0xb2d6baf5,33086.274275614785
0xb2d40604,1718843.9861093657
0xb2d7fc07,1621922.5959720933
0xb2d628a9,4554369.744621128
0xb2d6156b,2631.6188891498064
0xb2d06560,682581.473900399
0xb2d53018,79102.50026213053
0xb2d2c960,225701.91720529087
0xb2d0ebc4,514780.76492168114
0xb2d2eadb,338234.3791653426
0xb2d621ce,193630.2217257587
0xb2d0eabf,911472.1843596313
0xb2d2a83c,56323.36269548672
0xb2d1874f,241066.30279274588
0xb2d26c8a,842907.1669376825
0xb2d1a8c1,7283814.083820548
0xb2d2617a,187263.46982547586
0x3b9b2b77,35031.18092072658
0xb2d3b76b,539027.3455573786
0xb2d587a5,2581.402905037253
0xb2d62372,256276.44619007467
0xb2d36d19,512050.5136274941
0xb2d0a862,518353.0036990161
0xb2d51e3f,332381.8160290303
0xb2d0c791,21982.1529487169
0xb2d64853,196420.77544337668
0xb2d5250b,52564.154427020236
0xb2d6f557,1784.9768749748996
0xb2d1ef08,301735.62035288254
0xb2d424c4,104632.27516749929
0xb2d1c8cb,313936.1103801462
0xb2d60650,160671.51047496588
0xb2d2dafd,26044.778007115765
0xb2d30d61,22105.651993985088
0x3b9b1257,68219975.7251775
0xb2d3f9d1,5352792.451501376
0xb2d152c0,96027.13149211711
0xb2d78fc2,115427.29201036111
0xb2d3f16a,446041.8968711234
0xb2d0d517,30675.592633377146
0xb2d28a33,216157.02211414056
0xb2d3834e,14572.180419022388
0xb2d25946,881806.6109131175
0xb2d2ab24,3874.254501746988
0xb2d60848,81451.71305625408
0xb2d0638f,15692.932505059665
0xb2d291a4,18343182.843060188
0xb2d516ec,26828.490473482183
0x3b9b0e73,164784.1285437795
0xb2d588fe,373523.17673694825
0xb2d4634c,2757826.383610218
0xb2d2619e,1322194.2072227742
0xb2d33de8,1538.3001951691285
0xb2d24209,795324.5113546744
0x3b9b36c6,10459218.75905588
0xb2d1271c,68952.02056797149
0xb2d3a565,314928.65466967586
0xb2d351fb,3823.8565100272285
0xb2d4df24,2696.6822960154386
0xb2d563ea,3989160.6292619454
0xb2d6e057,1795491.4198176856
0xb2d50627,3896.706473016856
0x3b9b41a9,2391.420616879715
0xb2d8fa89,46375.596482828456
0xb2d68c4e,1717.3288497408093
0x3b9af646,9237128.586111331
0xb2d3a334,394111.15234990057
0xb2d6c707,114203.33236524923
0xb2d4f952,28441.589595201745
0xb2d240b3,270423.2828148817
0xb2d16157,347175.1860919609
0xb2d6d8ef,290772.2787158423
0xb2d0b0ea,2451536.641319745
0xb2d244a6,2823292.9612868465
0xb2d63755,12736.430476811194
0xb2d1b8e1,814989.3131102414
0xb2d2d746,220570.89678556594
0xb2d60e78,23884.619900282083
0x3b9b3ecd,299094.61349085125
0xb2d8a58a,7330.928279510844
0xb2d3c437,197317.84589087561
0xb2d1b63b,320770.9330778277
0xb2d37697,35506.53608594275
0xb2d62d5c,19040.05992054682
0xb2d0c518,704706.0691460922
0xb2d248d8,2162684.195765672
0xb2d6a7e4,1465559.893483492
0xb2d6a958,25755.220890262106
0xb2d1a897,327084.30339967663
0xb2d20fba,78089.27689675782
0xb2d3c28a,22044.398153368253
0xb2d6369b,183294.45525366452
0xb2d5b1ae,40509.977516803265
0xb2d0bafe,1.8544034698523132e-44
0xb2d14438,47871.19672916941
0xb2d51e42,599.4936207494477
0xb2d1b350,62657.12132384639
0xb2d57e2a,5495.607411738913
0xb2d69e5a,421475.0427588259
0xb2d34652,709.929924136585
0xb2d69a76,3648.9778618683476
0xb2d0d9a6,3977786.4778711586
0xb2d65501,12309.790840949576
0x3b9b2e44,26703.888946269362
0xb2d41e79,978265.8281491882
0xb2d36abe,352033.4909779103
0xb2d62879,88753.0856499204
0xb2d54896,2158142.6272376915
0xb2d2be20,5442531.943155181
0xb2d32c15,11013.446251194016
0xb2d5851d,149387.02242288357
0xb2d2d779,131656.51592028388
0xb2d17b64,52014.191771103324
0xb2d4663d,65704.46346862924
0xb2d3ca52,97480.15309693258
0xb2d3f2a2,694705.1384925803
0xb2d39035,11244.994294407607
0xb2d4ed04,105311.52433064282
0xb2d1d450,186176.55676015464
0xb2d68708,274846.3977168297
0xb2d594ce,131966182.57181902
0xb2d24fda,1989577.8397670635
0xb2d55db1,11053240.020286676
0xb2d5ad28,660783.0136914804
0xb2d09db8,1007400.0293297007
0xb2d4195d,1051271.0178434679
0xb2d4093d,1791.3430055734723
0xb2d23cc6,171350.5099332452
0xb2d621c5,3866.4269028088897
0xb2d32a2f,871.6093194882058
0xb2d5afcb,53909.80102928238
0xb2d138f8,291546.01058356214
0xb2d12215,67845.16785056278
0xb2d244d6,2922989.9783391813
0xb2d4d324,3929.2364535885545
0xb2d6b1fe,223323.9775509308
0xb2d1190c,106735.11353914387
0xb2d5c063,25696.45517106441
0xb2d1fbcb,257324.17067405893
0xb2d2e14b,56893754.91621627
0xb2d4f163,701552.2910380762
0xb2d589ac,16485.329250618866
0xb2d5e058,1.6347822045001372e-06
0xb2d23666,28129.255292599853
0xb2d3c5ed,518346.3624830341
0x3b9b1008,3940473.700372453
0xb2d255b0,14951.626071190038
0xb2d21251,1427697.2485101763
0xb2d4dd38,550019.9735097783
0xb2d16c8e,6978.97955268434
0xb2d39ef6,97732.02498394469
0xb2d3266f,6588559.450140052
0xb2d20615,289044.87121465587
0xb2d1838f,770991.3891986337
0xb2d45e36,47.2063557663481
0xb2d57473,0.0012283268321373643
0xb2d28541,70767.39010164932
0xb2d1532f,145999.34545974093
0xb2d633c5,383307.9268557849
0xb2d441bf,107129.95578478405
0x3b9b3b61,627746.7741836645
0xb2d6bd26,5357.980223717738
0xb2d5a593,1117219.7058594127
0xb2d63f7a,25083.710981570446
0xb2d19145,2036132.369972278
0xb2d31010,232986.5929366986
0xb2d234bc,5255401.00504903
0xb2d16e62,3278175.17606205
0xb2d2ec88,19218.77812122241
0xb2d10f25,206676.1442281192
0xb2d59423,486595.4590591411
0xb2d4c86b,9366249.467287917
0xb2d2cba6,46770.70926722514
0xb2d1aa02,577622.0099747487
0xb2d6ba80,18286.443853690576
0xb2d2e72a,12339914.553908587
0xb2d37a69,2137284.7686806247
0xb2d57125,51497.27421324407
0xb2d3627b,244034.8029255654
0xb2d593ba,24960.012596422137
0xb2d37a6c,1200065.1958301032
0xb2d2488d,672887.7676911426
0xb2d3c3d7,1743947.6236521204
0xb2d17492,11886326.456021337
0x3b9b3a0e,979832.2569750948
0xb2d1524e,21498.368594859843
0xb2d6454d,360911.52823276736
0xb2d3b786,804401.6015014291
0xb2d1ef44,7682.831510423799
0xb2d4f577,75103.26062225316
0xb2d426f5,4170431.5628857287
0xb2d24f56,2715.4259318303893
0xb2d4ee03,298476.72421117534
0xb2d204f5,159023.9528019065
0xb2d4f93d,44685.0572885535
0xb2d06b1e,165489.76447917527
0x3b9b3924,1258398.2926188225
0xb2d5ab9f,96767.16703949109
0x3b9af133,11137440.66801989
0xb2d3159e,346101.1885568473
0xb2d11fff,276651.5729873189
0xb2d6ecbd,745208.8444342387
0xb2d559d6,154224.28304157453
0xb2d5f0c3,5079.465136620514
0xb2d28379,1693.5243441614118
0xb2d08e52,228321.43264474368
0xb2d57ec9,613736.9815533077
0xb2d2b04f,528736.036606772
0xb2d08300,398789.4387087724
0xb2d3bc60,76041.75330925266
0xb2d4a759,48275.01347268548
0xb2d2b601,19571.87326499338
0xb2d51266,135324.17932019263
0xb2d4891a,2703307.362896024
0xb2d3102b,1790149.2864981722
0x3b9b3a65,777141.5596416062
0xb2d4fb2f,2519693.7986630765
0xb2d0d2b0,63057.788575408376
0xb2d2e109,373051.02449849644
0xb2d48149,184028.09293542174
0xb2d3683c,254544533.84512734
0xb2d5dbea,1854536.751078873
0xb2d3cbd5,166553.15861322134
0xb2d43145,2148867.768413256
0xb2d5eab4,269745.91646314075
0xb2d42233,623109.9225933519
0xb2d395a2,5960.283960466641
0xb2d5008a,19213733.787714317
0xb2d375cb,3765407.278877945
0xb2d8e0e2,8965.662367476416
0xb2d34d6c,369.08220216352396
0xb2d61e6e,118216.76420580309
0xb2d6bbcd,1269754.0739625127
0x3b9b2607,1851053.4355525828
0xb2d26f63,101347.62890656537
0xb2d17ba6,890461.3650072654
0xb2d31e3b,2866020.960255372
0xb2d49e86,218450.83963186678
0x3b9b14d3,930325.890191755
0xb2d41177,17241021.14689965
0xb2d6a54a,13949.505288560798
0xb2d6a6e2,44911.31445355434
0x3b9ad189,479899.9007886727
0xb2d3a913,14016.631528599484
0x3b9b3e07,1041905.0755119834
0xb2d5f58e,8965.13198119081
0xb2d44930,165194.57629873505
0xb2d3875f,39300.880375337634
0xb2d6593c,154861.67725672823
0xb2d48c71,8553.852173261179
0xb2d39ae5,1442699.2678344448
0xb2d41bbe,62951.043327099986
0xb2d4f352,291725.09785228013
0xb2d553eb,13297.799322123396
0xb2d4c829,231839.2174027595
0xb2d3ef39,2425.2313958804352
0xb2d175a6,2551226.888635698
0xb2d62777,661557.7576076987
0xb2d13bc8,745434.5052998192
0xb2d32459,6639946.098832796
0xb2d5f56d,329644.337889173
0xb2d17699,65303.125926309345
0xb2d56ac5,838586.746899408
0xb2d1f745,76519.19321609655
0xb2d31799,3845954.280593014
0xb2d0f8ae,154500.5998137587
0xb2d5c705,81350.43345397708
0xb2d182a8,155812.5329716374
0xb2d2e364,1681231.5372954407
0xb2d6abb9,328097.2369038512
0xb2d1733c,117097.62405162395
0xb2d614d5,596880.1895790274
0xb2d78083,642169.6332575768
0xb2d39110,89372.44566346152
0xb2d34385,25522.368314962743
0xb2d19a1e,125116.8847732897
0xb2d5d263,6054568.279585795
0xb2d1c541,107030.00226152258
0xb2d3280d,125738.81629183477
0xb2d5ac11,17120.954217931878
0xb2d6ace8,236756.9567884536
0xb2d88af6,639670.5772879688
0xb2d25db1,678930.6335509149
0xb2d426d1,49201.37225248701
0xb2d55649,94577.49585086464
0xb2d3ab9e,416051.6635250098
0xb2d3c503,67706.47291470549
0xb2d5ba81,246575.22136425116
0xb2d5351f,8241.41054272826
0xb2d68ef1,1369267.3653341627
0xb2d5d512,705318.555691294
0xb2d1dd62,36923367.24587907
0xb2d3d6f4,46339.2758686529
0xb2d5e34f,348912.80780630134
0xb2d5fdcb,1076733.6250838162
0xb2d5709b,375513.4088768249
0xb2d45827,3724964.3635539236
0xb2d43c13,100420.7057705555
0xb2d3c58d,51030.6286050115
0xb2d3a289,217811.68449440884
0xb2d4bdaf,1569813.1128016287
0xb2d57a73,721650.1457017512
0xb2d5c546,852035.4584482935
0xb2d7814f,1049703.9031280563
0xb2d3e65d,7496.249667464311
0xb2d30da9,73214.50935319952
